strategy_id,lineage_id,game,bet_count,current_status,executable_status,implementation_kind,source_paths,git_first_seen_commit,git_last_seen_commit,current_exists,callable_entrypoint,parameter_source,implementation_signature_hash,notes,skip_reason,db_sources,evidence_level
cold_gap_ranges,cold_gap_ranges__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/optimize_moderate_selection.py,UNKNOWN,UNKNOWN,True,,,7b333ead880e8daa342ae50cf4026550e6f6a16c46c63b2d43cb1dadd8818912,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_hit,cold_hit__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/analyze_biglotto_115000012.py;tools/analyze_draw_016.py,UNKNOWN,UNKNOWN,True,,,0a989c08d353cc10b1d5487b6c3b192d207d77bb9ce19ce91fc317c8d81a03c4,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_hits,cold_hits__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/chaos_full_analysis.py;tools/experimental/evaluate_user_numbers.py,UNKNOWN,UNKNOWN,True,,,ebdb24711537e2ad8106d4989d077ea3d32c23edf659adf087f250faae5dcc0a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_hot_balanced,cold_hot_balanced__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/research_improve_win_rate.py,UNKNOWN,UNKNOWN,True,,,ce71740ff723d64a6a62fff6c1b12b464a09ee314b6941f8d5f105fb001efddf,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_hot_balanced_predict,cold_hot_balanced_predict__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/unified_predictor.py;lottery_api/research_improve_win_rate.py;lottery_api/test_double_bet_strategy.py,UNKNOWN,UNKNOWN,True,,,15e3e232aa7eab34faa063a7144f5af80471117af01a00af9baaf50c82ddea3a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_hot_mix,cold_hot_mix__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/tools/backtest_new_methods_539.py,UNKNOWN,UNKNOWN,True,,,d4794525124281d423268c856616b3c0deed85358a3c206d296bb67d174a732d,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_hot_mix_predict,cold_hot_mix_predict__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/tools/backtest_new_methods_539.py,UNKNOWN,UNKNOWN,True,,,8de48ad2fc8e2db241aa43f1b606f492588ab30cd5769c7e9f80ad6679d5cdd4,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_hunter_predict,cold_hunter_predict__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/cold_hunter_predictor.py,UNKNOWN,UNKNOWN,True,,,8527a5852355e98986068fef98c12090c62051dac330d2d4cb3a2d1981be389e,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_in_draw,cold_in_draw__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/analyze_draw_115000011.py;tools/p2_cold_classifier.py,UNKNOWN,UNKNOWN,True,,,29145cf2e1576dd902feee8092dd05c325b1842c20b819a4be87d86c74ea4846,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_in_recent,cold_in_recent__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/cold_alert.py;tools/p2_adaptive_validation.py;tools/p2_cold_classifier.py,UNKNOWN,UNKNOWN,True,,,9dd822591b01b84e43da752e12c3887df9020c600bd37c0af357be0366fe627a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_in_selected,cold_in_selected__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/predict_power_lotto_2bet_optimized.py,UNKNOWN,UNKNOWN,True,,,89336d0623dda3b8fd09a3161356b2207b13bb28b8a7c7c735057f580438e0aa,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_indices,cold_indices__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/social_wisdom_predictor.py,UNKNOWN,UNKNOWN,True,,,522156ed7661e23b3e1c72e775aa6cbe8778693307c9bc19aa31b8dd99ad8456,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_info,cold_info__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/quick_predict.py,UNKNOWN,UNKNOWN,True,,,05616f988ea7bbd8e9af2768e43c8211a387ec0f6556ad361fa9d3b8b5c2af7f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_insert,cold_insert__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,scripts/p66_wave6_controlled_apply.py,UNKNOWN,UNKNOWN,True,,,77ad80bd2a50cc6bad5a33cff44968fcef2547b8ec411de501d7e4b390a2e3d2,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_leakage,cold_leakage__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,scripts/p66_wave6_controlled_apply.py,UNKNOWN,UNKNOWN,True,,,761aab3b56864caa5a07e07e69c8dfb4123407ebfc8363b434a6015cc888db49,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_max,cold_max__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/optimize_moderate_selection.py,UNKNOWN,UNKNOWN,True,,,5ed4af4aacc182d15187e597d0e498d9ea7788c772e38a0ed9e5b949762fd4a5,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_mean,cold_mean__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/p2_cold_classifier.py,UNKNOWN,UNKNOWN,True,,,2599868ecb982f7f7b03f8f5ad86c357be9ccc6e3161662578cfbb16f033fd20,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_min,cold_min__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/optimize_moderate_selection.py,UNKNOWN,UNKNOWN,True,,,2fffbde7c26b99b4c113b7adb3c78314a386afdcf0223d8426433591c2fb125c,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_num,cold_num__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/daily539_advanced_analysis.py,UNKNOWN,UNKNOWN,True,,,64e36b2a11d23c6d31a8f5ea5fdee4ca834aefb2189ecc218e80ed7066f73e16,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_number,cold_number__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,lottery_api/research_improve_win_rate.py;lottery_api/tools/backtest_new_methods_539.py;tools/backtest_150_biglotto.py;tools/backtest_150_power.py;tools/backtest_500_biglotto.py;tools/backtest_500_power.py;tools/data/attention_lstm_final_report.json,UNKNOWN,UNKNOWN,True,,,252e4e2fcd0b8e68895f7dc9df10356f703c5e29bf1df1bfdd5d5577644fd80c,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_number_comeback_predict,cold_number_comeback_predict__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/auto_optimizer.py;lottery_api/models/backtest_framework.py;lottery_api/models/dynamic_ensemble_predictor.py;lottery_api/models/enhanced_predictor.py;lottery_api/models/multi_bet_optimizer.py;lottery_api/models/selective_ensemble.py;lottery_api/models/ultra_optimized_predictor.py;lottery_api/routes/prediction.py;lottery_api/tools/backtest_enhanced_methods.py;lottery_api/tools/rolling_backtest_ultra.py,UNKNOWN,UNKNOWN,True,,,6e7ee6861e903e290cb5d677acbfb1f3bcf7ded7693fb60829179fe67b16b196,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_number_predict,cold_number_predict__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,ai_lab/automl_biglotto/SYSTEM_GUIDE.md;ai_lab/automl_biglotto/strategies_phase1.py;lottery_api/models/unified_predictor.py;lottery_api/research_improve_win_rate.py;lottery_api/test_double_bet_strategy.py;lottery_api/tools/backtest_new_methods_539.py;tools/backtest_150_biglotto.py;tools/backtest_150_power.py;tools/backtest_500_biglotto.py;tools/backtest_500_power.py;tools/review_115000008.py,UNKNOWN,UNKNOWN,True,,,1e3304db533e14becfac24a1a45412482aabd0a33c4ddfac363f2838fe3dc65b,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_number_predict_2bets,cold_number_predict_2bets__current,UNKNOWN,2,UNKNOWN,UNKNOWN,python,tools/verify_gum_claim.py,UNKNOWN,UNKNOWN,True,,,74fb80c00c5b649d7307ac1614e164f1af65ee12524804bb3c9bf234d1cb9837,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_numbers,cold_numbers__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,lottery_api/comprehensive_daily539_analysis.py;lottery_api/data/daily539_comprehensive_analysis.json;lottery_api/models/advanced_bayesian_analyzer.py;lottery_api/models/anti_consensus_predictor.py;lottery_api/models/dual_bet_strategy.py;lottery_api/models/enhanced_dual_bet_predictor.py;lottery_api/models/meta_predictor.py;lottery_api/models/negative_selector.py;lottery_api/models/smart_multi_bet.py;lottery_api/models/social_wisdom_predictor.py;lottery_api/models/unified_predictor.py;lottery_api/tools/backtest_new_methods_539.py;tools/backtest/benchmark_dual_bet.py;tools/predict_power_lotto_2bet_optimized.py,UNKNOWN,UNKNOWN,True,,,b27cb4a1ef69a16923472da1b15e114c859dfdb12aae6b08c7089218448cb87e,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_numbers_bet,cold_numbers_bet__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,docs/replay/p14_ts3_regime_adapter_binding_report_20260515.md;docs/replay/p30_reconstructible_candidacy_evaluation_20260521.md;docs/replay/p41_wave3_biglotto_adapter_bootstrap_planning_20260524.md;docs/replay/p92_tier_b_adapter_audit_dry_run_plan_20260526.md;lottery_api/CLAUDE.md;lottery_api/engine/rolling_strategy_monitor.py;lottery_api/models/replay_strategy_registry.py;outputs/replay/p14_ts3_regime_adapter_binding_20260515.json;outputs/replay/p30_reconstructible_candidacy_evaluation_20260521.json;outputs/replay/p35_wave2_candidate_planning_20260523.json;outputs/replay/p41_wave3_biglotto_adapter_bootstrap_planning_20260524.json;outputs/replay/p92_tier_b_adapter_audit_dry_run_plan_20260526.json;outputs/replay/p94a_biglotto_all_strategy_betcount_benchmark_20260526.json;scripts/p94a_biglotto_all_strategy_betcount_benchmark.py;tools/analyze_prediction_115000019.py;tools/backtest_biglotto_5bet_ts3markov.py;tools/backtest_biglotto_6bet_ewma.py;tools/backtest_biglotto_enhancements.py;tools/backtest_biglotto_markov_4bet.py;tools/backtest_biglotto_triple_strike_original.py;tools/backtest_direction_3.py;tools/backtest_fcf_vs_ts3.py;tools/backtest_gap_dynamic_1500.py;tools/backtest_markov_repeat_exception.py;tools/backtest_power_direction_3.py;tools/backtest_structural_group.py;tools/biglotto_triple_strike.py;tools/explore_1_markov_window.py;tools/power_triple_strike.py,UNKNOWN,UNKNOWN,True,,,20395d8b9a21c1fea9afaf113304c831ef83b70f4e828a8ee6794fef1f15f55d,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_numbers_bet_gap_dynamic,cold_numbers_bet_gap_dynamic__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_gap_dynamic_1500.py,UNKNOWN,UNKNOWN,True,,,a6359775bca4f7ba087ee11d07518d268c28d9d1f8b86c15018934e99d275c53,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_numbers_bet_original,cold_numbers_bet_original__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_gap_dynamic_1500.py,UNKNOWN,UNKNOWN,True,,,2da1d632a0202aab1154089049ee02373167775b4c8e321138f1658ced1ce76a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_nums,cold_nums__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/cold_hunter_predictor.py;lottery_api/models/daily539_predictor.py;lottery_api/models/dynamic_ensemble_predictor.py;lottery_api/models/negative_selector.py;lottery_api/models/unified_predictor.py;tools/advanced_prediction_engine.py;tools/analyze_draw_016.py;tools/analyze_draw_115000019.py;tools/backtest/benchmark_dual_bet.py;tools/covering_research.py;tools/evolving_strategy_engine/strategy_generator.py;tools/experimental/evaluate_user_numbers.py;tools/hot_cooccurrence_analyzer.py;tools/p2_cold_classifier.py;tools/power_twin_strike.py;tools/quick_ml_predict.py;tools/review_115000008_deep.py;tools/review_biglotto_115000007.py;tools/verify_gum_claim.py,UNKNOWN,UNKNOWN,True,,,57c0cb27ed14cbe9a0c554aed99158149461dc4ec8edb1a1fd491ebd1609e0be,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_pairs,cold_pairs__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,ai_lab/automl_biglotto/phase3_deep_search.py,UNKNOWN,UNKNOWN,True,,,594ba8cc0f0268122ed45f8fe20796b5b6282c1cb8403cd79d60fbf4ca364092,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_percentile,cold_percentile__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,lottery_api/data/negative_selection_config.json;lottery_api/models/negative_selector.py,UNKNOWN,UNKNOWN,True,,,64a57df4bec45610346ccf6ffa93ab7adfb416b798ae9d288231070590322255,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_pool,cold_pool__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/unified_predictor.py;tools/backtest_sum_constraint.py;tools/big_lotto_exhaustive_audit.py;tools/cold_alert.py;tools/testing/test-hot-cold-advanced.py,UNKNOWN,UNKNOWN,True,,,6ebd8d9c2e42f8258482e33738d8f8cd015de58af8c6a63c38a274fb7c782ab9,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_pool_15,cold_pool_15__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/engine/hypothesis_registry.py,UNKNOWN,UNKNOWN,True,,,3de9aa11ee6a648dfbbf68b05e42ed4b218783c591a375c544d777ee0a7983c9,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_pool_size,cold_pool_size__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_biglotto_coldpool_15.py,UNKNOWN,UNKNOWN,True,,,53a9e24ac1e1f1dc7b8edfa04b9d8e3eba9bded3b936eb5b4b413c96bddc3c87,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_pred,cold_pred__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/analyze_biglotto_115000012.py;tools/analyze_draw_115000021.py;tools/analyze_draw_115000023.py,UNKNOWN,UNKNOWN,True,,,7e0c6ad516b3c18cbe08bc27df284f9fd90aeea94b59150492906312dd800743,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_predict,cold_predict__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/research_39lotto_step4_8.py,UNKNOWN,UNKNOWN,True,,,c76ee75d959e30c28b6b98cd21cc64b0449cfd5eb7ec8a71c0f4c9066ee604c5,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_r,cold_r__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/gridsearch_echo_weight.py;tools/gridsearch_echo_weight_v2.py,UNKNOWN,UNKNOWN,True,,,a62474864c09ecadf860038eccb5d4346c494cd6eee57025fa0f4f35fb43c952,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_range,cold_range__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/optimize_moderate_selection.py,UNKNOWN,UNKNOWN,True,,,5d3ebad6f4b0de247125882c2262b5019d3c687577b807407797edb0bb9c932f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_rank_map,cold_rank_map__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,scripts/p106_special3_prospective_evaluation_rerun.py;scripts/special3_baseline_dryrun.py;scripts/special3_oos_permutation_review.py;scripts/special3_prospective_dryrun_plan.py,UNKNOWN,UNKNOWN,True,,,458b03045c8dff6244d58494705417e526642968fbca3e5f22af7dadeb66fdf9,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_ranked,cold_ranked__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_biglotto_enhancements.py;tools/backtest_echo_aware.py;tools/backtest_echo_phase2.py;tools/cold_alert.py;tools/predict_biglotto_echo_2bet.py;tools/predict_biglotto_echo_3bet.py;tools/predict_biglotto_echo_phase2.py,UNKNOWN,UNKNOWN,True,,,f329819d0828e8ca049641f583dadccf68b85343af30065dfbcb6fb0119b9279,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_ranks,cold_ranks__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_pp3_wheel_5bet.py;tools/backtest_stratified_5bet.py,UNKNOWN,UNKNOWN,True,,,c8fef95d4ad0e507a53cde29ada56c15f81c4a3055b4edf63d3c24f014accd8c,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_rate_1500p,cold_rate_1500p__current,UNKNOWN,UNKNOWN,UNKNOWN,MISSING_CODE,json,rejected/acb_single_539.json,UNKNOWN,UNKNOWN,False,,,ca7ae27bb7571bf0ba5c70ac22a08aeba2a23117386ce7b73247b6c0852f809d,,MISSING_CODE: rejected artifact evidence without callable entrypoint.,[],[Inferred]
cold_ratio,cold_ratio__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/dynamic_ensemble_predictor.py;lottery_api/models/social_wisdom_predictor.py,UNKNOWN,UNKNOWN,True,,,ad00e805b8b64cce682eea7cec1985fd44302bdfc87dc29075f6ac04224f7858,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_ratio_recent,cold_ratio_recent__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/cold_alert.py;tools/p2_adaptive_validation.py;tools/p2_cold_classifier.py,UNKNOWN,UNKNOWN,True,,,c5a7e42cef6ef33cb6fa117fed65b14d9750d6a70e1a4bf4ecc61e183e13ad7f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_rebound,cold_rebound__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,docs/replay/special3_oos_permutation_review_20260527.md;scripts/special3_prospective_dryrun_plan.py,UNKNOWN,UNKNOWN,True,,,47e8270829b458e6a8eef6f0acbe62d870de98b173c46bbced3beb1584a8be0a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_result,cold_result__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/cold_hunter_predictor.py,UNKNOWN,UNKNOWN,True,,,3f841192690c45e65b9d47fb663759edb63a269218bf3fceac390b76f3b436b9,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_reversal,cold_reversal__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,config/prediction_config.yaml;lottery_api/models/dynamic_ensemble_predictor.py,UNKNOWN,UNKNOWN,True,,,09c1c3f8aecbeb9f82d16f09d62f5feda368e3b7efda3be1780c2a5e9c02baa9,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_reversion_100w,cold_reversion_100w__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,outputs/replay/p64_cold_complement_wave6_dryrun_rehearsal_20260525.json;scripts/p64_cold_complement_wave6_dryrun_rehearsal.py,UNKNOWN,UNKNOWN,True,,,1c811279e4b62ce437e334e234d1a04a130be33add90f9cec337283bf4b835f9,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_rows_ok,cold_rows_ok__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,docs/replay/p66_wave6_controlled_apply_20260525.md;outputs/replay/p66_wave6_controlled_apply_20260525.json;scripts/p66_wave6_controlled_apply.py;tests/test_p66_wave6_controlled_apply.py,UNKNOWN,UNKNOWN,True,,,c3b391af8773021d505ee65e96018c254ae5c7b3e261ee66213f1d783c2449c6,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_s,cold_s__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/gridsearch_echo_weight.py;tools/gridsearch_echo_weight_v2.py,UNKNOWN,UNKNOWN,True,,,b4de78fc0ae016c0db90b34e7f4d776de97ec601d1bda290e9fa9d80f419618b,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_samples,cold_samples__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,scripts/p66_wave6_controlled_apply.py,UNKNOWN,UNKNOWN,True,,,cd7873d6290412a25ab3ce3c6c424f1932a5cd123efee13c42b77cab089de2c9,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_schema,cold_schema__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,scripts/p66_wave6_controlled_apply.py,UNKNOWN,UNKNOWN,True,,,8c0d831aa701ff5e394b62ea8932e9006fc90e833c2b99459fa05ec56cf42fdf,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_score,cold_score__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/backtest_power_5bet_orthogonal.py;tools/feasibility_016.py,UNKNOWN,UNKNOWN,True,,,318e40c988da7e43d5bf6690c5d0554e2d22077b659d61143e0cddb0a4809841,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
cold_scores,cold_scores__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/analyze_biglotto_115000012.py;lottery_api/models/ultra_optimized_predictor.py;tools/backtest_39lotto_comprehensive.py;tools/backtest_echo_aware.py;tools/backtest_echo_phase2.py;tools/feasibility_016.py;tools/p3_39lotto_shuffle_test.py;tools/predict_biglotto_echo_2bet.py;tools/predict_biglotto_echo_3bet.py;tools/predict_biglotto_echo_phase2.py;tools/research_cluster_enhancements.py,UNKNOWN,UNKNOWN,True,,,c624dcb4d8adef12f82c7a7af3211b3647b1bd379e4256892eca165d72a1e694,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
